,ID,duration,wav,start,stop,spk_id,present_label
1143685,id09230--ZW44wJBvs2s--00277_0_300,30.528,/localscratch/voxceleb1/wav/id09230/ZW44wJBvs2s/00277.wav,0,48000,id09230,True
2028788,id02438--4bxKauxq4dE--00019_1200_1500,43.52,/localscratch/voxceleb1/wav/id02438/4bxKauxq4dE/00019.wav,192000,240000,id02438,True
2169546,id07801--qS8gYImjZfQ--00051_300_600,8.064,/localscratch/voxceleb1/wav/id07801/qS8gYImjZfQ/00051.wav,48000,96000,id07801,True
1312892,id03060--85QzX3OE7nw--00082_300_600,7.616,/localscratch/voxceleb1/wav/id03060/85QzX3OE7nw/00082.wav,48000,96000,id03060,True
697358,id02361--9DFbwte5_6s--00062_300_600,14.208,/localscratch/voxceleb1/wav/id02361/9DFbwte5_6s/00062.wav,48000,96000,id02361,True
1937639,id00990--26R8nt-a6JI--00049_300_600,9.28,/localscratch/voxceleb1/wav/id00990/26R8nt-a6JI/00049.wav,48000,96000,id00990,True
1089380,id07178--nMv8iVDJ9Rk--00402_0_300,8.064,/localscratch/voxceleb1/wav/id07178/nMv8iVDJ9Rk/00402.wav,0,48000,id07178,True
1329082,id08795--UfgYgxRQagI--00165_0_300,12.8,/localscratch/voxceleb1/wav/id08795/UfgYgxRQagI/00165.wav,0,48000,id08795,True
1831639,id06130--5aySJzjFt6o--00003_0_300,4.608,/localscratch/voxceleb1/wav/id06130/5aySJzjFt6o/00003.wav,0,48000,id06130,True
1533949,id08725--jj-DvdxSFpA--00116_0_300,4.864,/localscratch/voxceleb1/wav/id08725/jj-DvdxSFpA/00116.wav,0,48000,id08725,True
389170,id04365--WZQsgYE85xc--00177_1200_1500,15.808,/localscratch/voxceleb1/wav/id04365/WZQsgYE85xc/00177.wav,192000,240000,id04365,True
2340905,id06220--yzQO9NaNczk--00178_0_300,4.224,/localscratch/voxceleb1/wav/id06220/yzQO9NaNczk/00178.wav,0,48000,id06220,True
233238,id01457--G8jQtC4ncY4--00090_0_300,8.256,/localscratch/voxceleb1/wav/id01457/G8jQtC4ncY4/00090.wav,0,48000,id01457,True
2299038,id11232--LHhNrYPIBes--00003_900_1200,13.9600625,/localscratch/voxceleb1/wav/id11232/LHhNrYPIBes/00003.wav,144000,192000,id11232,True
771446,id05191--7x4Fdu6cwxk--00022_300_600,8.064,/localscratch/voxceleb1/wav/id05191/7x4Fdu6cwxk/00022.wav,48000,96000,id05191,True
761560,id04964--pyzjW-U676Q--00181_0_300,8.256,/localscratch/voxceleb1/wav/id04964/pyzjW-U676Q/00181.wav,0,48000,id04964,True
897115,id05851--jGQN4bqaIVQ--00380_0_300,35.776,/localscratch/voxceleb1/wav/id05851/jGQN4bqaIVQ/00380.wav,0,48000,id05851,True
1379794,id01387--SSA6o4625E4--00234_300_600,6.912,/localscratch/voxceleb1/wav/id01387/SSA6o4625E4/00234.wav,48000,96000,id01387,True
858564,id01069--Ry7TreHTqmQ--00128_0_300,12.608,/localscratch/voxceleb1/wav/id01069/Ry7TreHTqmQ/00128.wav,0,48000,id01069,True
438789,id06586--dFvtAshBP7Q--00264_0_300,8.192,/localscratch/voxceleb1/wav/id06586/dFvtAshBP7Q/00264.wav,0,48000,id06586,True
1350876,id03942--L_oKOL_DN4k--00240_0_300,5.056,/localscratch/voxceleb1/wav/id03942/L_oKOL_DN4k/00240.wav,0,48000,id03942,True
176576,id08381--pL71KhNmnls--00235_0_300,7.104,/localscratch/voxceleb1/wav/id08381/pL71KhNmnls/00235.wav,0,48000,id08381,True
1687190,id05370--uPR1cx7Lt48--00236_300_600,12.096,/localscratch/voxceleb1/wav/id05370/uPR1cx7Lt48/00236.wav,48000,96000,id05370,True
276253,id04162--t31pP6E-nSc--00345_1500_1800,46.016,/localscratch/voxceleb1/wav/id04162/t31pP6E-nSc/00345.wav,240000,288000,id04162,True
1519022,id04244--Tww2iL3z5jk--00143_0_300,6.464,/localscratch/voxceleb1/wav/id04244/Tww2iL3z5jk/00143.wav,0,48000,id04244,True
2105793,id11211--F61EC40dTxE--00013_0_300,10.1200625,/localscratch/voxceleb1/wav/id11211/F61EC40dTxE/00013.wav,0,48000,id11211,True
511863,id01074--17WenGGlOIw--00002_0_300,3.968,/localscratch/voxceleb1/wav/id01074/17WenGGlOIw/00002.wav,0,48000,id01074,True
934119,id06025--tmnbQyddbIE--00246_0_300,14.784,/localscratch/voxceleb1/wav/id06025/tmnbQyddbIE/00246.wav,0,48000,id06025,True
1762152,id10943--s40B9MuMEgI--00016_900_1200,23.2400625,/localscratch/voxceleb1/wav/id10943/s40B9MuMEgI/00016.wav,144000,192000,id10943,True
1114504,id04589--4dBkD-ZDnO0--00051_2400_2700,27.456,/localscratch/voxceleb1/wav/id04589/4dBkD-ZDnO0/00051.wav,384000,432000,id04589,True
2321965,id05644--0q9qV6nDpV0--00068_1200_1500,15.04,/localscratch/voxceleb1/wav/id05644/0q9qV6nDpV0/00068.wav,192000,240000,id05644,True
938369,id04445--bjef3LNJBA8--00026_0_300,4.736,/localscratch/voxceleb1/wav/id04445/bjef3LNJBA8/00026.wav,0,48000,id04445,True
2209922,id03871--cXuYhc7X6YA--00192_300_600,8.64,/localscratch/voxceleb1/wav/id03871/cXuYhc7X6YA/00192.wav,48000,96000,id03871,True
1001898,id04216--nqUwvX_sPxA--00397_3000_3300,35.456,/localscratch/voxceleb1/wav/id04216/nqUwvX_sPxA/00397.wav,480000,528000,id04216,True
450128,id03088--HgDX3VTA-Ss--00136_3900_4200,56.576,/localscratch/voxceleb1/wav/id03088/HgDX3VTA-Ss/00136.wav,624000,672000,id03088,True
691619,id00876--BhhO966SHcQ--00108_600_900,21.632,/localscratch/voxceleb1/wav/id00876/BhhO966SHcQ/00108.wav,96000,144000,id00876,True
257896,id07004--ctfQWrf9iag--00034_0_300,5.312,/localscratch/voxceleb1/wav/id07004/ctfQWrf9iag/00034.wav,0,48000,id07004,True
185378,id07349--Pr4DizX29oE--00220_0_300,9.536,/localscratch/voxceleb1/wav/id07349/Pr4DizX29oE/00220.wav,0,48000,id07349,True
852047,id10525--XodWPlt4kmk--00023_0_300,5.1600625,/localscratch/voxceleb1/wav/id10525/XodWPlt4kmk/00023.wav,0,48000,id10525,True
1947446,id03288--Is_lMf5PL_g--00147_600_900,24.64,/localscratch/voxceleb1/wav/id03288/Is_lMf5PL_g/00147.wav,96000,144000,id03288,True
279289,id07692--pDbmbSHlmVE--00036_0_300,4.672,/localscratch/voxceleb1/wav/id07692/pDbmbSHlmVE/00036.wav,0,48000,id07692,True
1510071,id05039--9bwgRPzCFtQ--00043_0_300,4.608,/localscratch/voxceleb1/wav/id05039/9bwgRPzCFtQ/00043.wav,0,48000,id05039,True
2100553,id06952--o1RuZxw5WdU--00340_300_600,13.376,/localscratch/voxceleb1/wav/id06952/o1RuZxw5WdU/00340.wav,48000,96000,id06952,True
1472180,id08984--I13ce5ZRFQU--00010_300_600,7.808,/localscratch/voxceleb1/wav/id08984/I13ce5ZRFQU/00010.wav,48000,96000,id08984,True
1698392,id05843--ztlaNL78Iv8--00274_900_1200,17.344,/localscratch/voxceleb1/wav/id05843/ztlaNL78Iv8/00274.wav,144000,192000,id05843,True
1202692,id10821--nhXM4URqX-s--00010_600_900,9.1600625,/localscratch/voxceleb1/wav/id10821/nhXM4URqX-s/00010.wav,96000,144000,id10821,True
835557,id05431--5hKAIpL8c3M--00023_0_300,5.248,/localscratch/voxceleb1/wav/id05431/5hKAIpL8c3M/00023.wav,0,48000,id05431,True
1640423,id06613--t6z28Vfr4P4--00174_0_300,4.544,/localscratch/voxceleb1/wav/id06613/t6z28Vfr4P4/00174.wav,0,48000,id06613,True
600545,id03293--DESwfSW08Uw--00026_0_300,5.824,/localscratch/voxceleb1/wav/id03293/DESwfSW08Uw/00026.wav,0,48000,id03293,True
352327,id05768--aY5zCaUc7PU--00081_900_1200,15.936,/localscratch/voxceleb1/wav/id05768/aY5zCaUc7PU/00081.wav,144000,192000,id05768,True
337462,id08338--bhL_BGw8zsI--00042_0_300,4.864,/localscratch/voxceleb1/wav/id08338/bhL_BGw8zsI/00042.wav,0,48000,id08338,True
2191769,id01557--sReHKOSeINE--00117_600_900,9.088,/localscratch/voxceleb1/wav/id01557/sReHKOSeINE/00117.wav,96000,144000,id01557,True
432579,id11123--G8OqSglsP68--00012_0_300,15.3200625,/localscratch/voxceleb1/wav/id11123/G8OqSglsP68/00012.wav,0,48000,id11123,True
1303441,id04837--A3_LyNQnKSc--00007_600_900,11.776,/localscratch/voxceleb1/wav/id04837/A3_LyNQnKSc/00007.wav,96000,144000,id04837,True
2123237,id10798--cmeFOmIgWvU--00003_300_600,6.7200625,/localscratch/voxceleb1/wav/id10798/cmeFOmIgWvU/00003.wav,48000,96000,id10798,True
2132742,id04423--ihd7ofrwQX0--00389_300_600,14.528,/localscratch/voxceleb1/wav/id04423/ihd7ofrwQX0/00389.wav,48000,96000,id04423,True
324335,id02112--6f3eoNjc3Lc--00051_600_900,21.76,/localscratch/voxceleb1/wav/id02112/6f3eoNjc3Lc/00051.wav,96000,144000,id02112,True
1323917,id11221--Ge-B5sb3h90--00003_0_300,5.1200625,/localscratch/voxceleb1/wav/id11221/Ge-B5sb3h90/00003.wav,0,48000,id11221,True
1694449,id07616--aTqqy1ZlHLs--00124_1200_1500,32.192,/localscratch/voxceleb1/wav/id07616/aTqqy1ZlHLs/00124.wav,192000,240000,id07616,True
1200058,id05737--w3_AB32CxyA--00464_0_300,6.464,/localscratch/voxceleb1/wav/id05737/w3_AB32CxyA/00464.wav,0,48000,id05737,True
389518,id08862--lHmpnBV2SkI--00054_300_600,7.616,/localscratch/voxceleb1/wav/id08862/lHmpnBV2SkI/00054.wav,48000,96000,id08862,True
1278197,id05300--skd5ThvXEAc--00156_0_300,7.936,/localscratch/voxceleb1/wav/id05300/skd5ThvXEAc/00156.wav,0,48000,id05300,True
927981,id10794--tSJuyZKSMq0--00008_0_300,7.6800625,/localscratch/voxceleb1/wav/id10794/tSJuyZKSMq0/00008.wav,0,48000,id10794,True
336350,id10147--Q3zL1cvyMfo--00056_0_300,6.2800625,/localscratch/voxceleb1/wav/id10147/Q3zL1cvyMfo/00056.wav,0,48000,id10147,True
1397216,id00875--3it70cbYMgc--00011_0_300,4.928,/localscratch/voxceleb1/wav/id00875/3it70cbYMgc/00011.wav,0,48000,id00875,True
1932329,id04121--NMtNc5TDOTw--00154_600_900,15.168,/localscratch/voxceleb1/wav/id04121/NMtNc5TDOTw/00154.wav,96000,144000,id04121,True
476459,id04039--uCrH0TbBXC0--00241_300_600,6.016,/localscratch/voxceleb1/wav/id04039/uCrH0TbBXC0/00241.wav,48000,96000,id04039,True
1345042,id01160--Upg9piv9bGk--00342_300_600,8.512,/localscratch/voxceleb1/wav/id01160/Upg9piv9bGk/00342.wav,48000,96000,id01160,True
1851983,id03829--1-otopkzBig--00043_300_600,10.432,/localscratch/voxceleb1/wav/id03829/1-otopkzBig/00043.wav,48000,96000,id03829,True
1652333,id04415--bydLdLja2vE--00170_300_600,14.272,/localscratch/voxceleb1/wav/id04415/bydLdLja2vE/00170.wav,48000,96000,id04415,True
2300101,id08580--em4mCXB_LrE--00051_0_300,5.504,/localscratch/voxceleb1/wav/id08580/em4mCXB_LrE/00051.wav,0,48000,id08580,True
1711704,id04677--9JHdCG-Jpfs--00097_300_600,6.528,/localscratch/voxceleb1/wav/id04677/9JHdCG-Jpfs/00097.wav,48000,96000,id04677,True
2305785,id07415--zDKWRRnS-BQ--00475_600_900,9.28,/localscratch/voxceleb1/wav/id07415/zDKWRRnS-BQ/00475.wav,96000,144000,id07415,True
384489,id10433--E-axY9gIpBY--00005_900_1200,13.3600625,/localscratch/voxceleb1/wav/id10433/E-axY9gIpBY/00005.wav,144000,192000,id10433,True
706143,id08289--_inp6aRXJC4--00342_0_300,4.288,/localscratch/voxceleb1/wav/id08289/_inp6aRXJC4/00342.wav,0,48000,id08289,True
2233704,id10315--WB20VHYBO6o--00012_1200_1500,16.6800625,/localscratch/voxceleb1/wav/id10315/WB20VHYBO6o/00012.wav,192000,240000,id10315,True
1282073,id00353--Nt3z-2A10II--00207_600_900,13.184,/localscratch/voxceleb1/wav/id00353/Nt3z-2A10II/00207.wav,96000,144000,id00353,True
505916,id10131--eyMZ1Q2HIDA--00003_900_1200,21.1600625,/localscratch/voxceleb1/wav/id10131/eyMZ1Q2HIDA/00003.wav,144000,192000,id10131,True
974381,id11165--7hQ0Kdh19_0--00015_600_900,9.0800625,/localscratch/voxceleb1/wav/id11165/7hQ0Kdh19_0/00015.wav,96000,144000,id11165,True
2208306,id08042--utDSd-NjBJw--00349_1500_1800,23.936,/localscratch/voxceleb1/wav/id08042/utDSd-NjBJw/00349.wav,240000,288000,id08042,True
720232,id01691--nTQsUvv1z8U--00201_300_600,7.488,/localscratch/voxceleb1/wav/id01691/nTQsUvv1z8U/00201.wav,48000,96000,id01691,True
926951,id03203--snMYdLrEync--00240_0_300,4.736,/localscratch/voxceleb1/wav/id03203/snMYdLrEync/00240.wav,0,48000,id03203,True
2196071,id06479--sKZdWy23hmQ--00431_0_300,4.544,/localscratch/voxceleb1/wav/id06479/sKZdWy23hmQ/00431.wav,0,48000,id06479,True
1037832,id04964--WWq7kLjv2OE--00123_1800_2100,51.648,/localscratch/voxceleb1/wav/id04964/WWq7kLjv2OE/00123.wav,288000,336000,id04964,True
1558724,id02157--s7JStMzBWqs--00388_1200_1500,15.552,/localscratch/voxceleb1/wav/id02157/s7JStMzBWqs/00388.wav,192000,240000,id02157,True
61556,id01329--Axp65HwIJYQ--00030_300_600,7.232,/localscratch/voxceleb1/wav/id01329/Axp65HwIJYQ/00030.wav,48000,96000,id01329,True
1528451,id02747--cv0XUP3PXuE--00071_900_1200,16.896,/localscratch/voxceleb1/wav/id02747/cv0XUP3PXuE/00071.wav,144000,192000,id02747,True
1383378,id00512--Em767JEETG0--00138_0_300,14.464,/localscratch/voxceleb1/wav/id00512/Em767JEETG0/00138.wav,0,48000,id00512,True
764693,id09194--33OVW1JqeuY--00012_300_600,6.464,/localscratch/voxceleb1/wav/id09194/33OVW1JqeuY/00012.wav,48000,96000,id09194,True
2218713,id02731--Q7GsrJkSkLU--00028_0_300,4.288,/localscratch/voxceleb1/wav/id02731/Q7GsrJkSkLU/00028.wav,0,48000,id02731,True
1447767,id06012--01F6ERhNvPA--00045_600_900,9.088,/localscratch/voxceleb1/wav/id06012/01F6ERhNvPA/00045.wav,96000,144000,id06012,True
1094001,id03014--NNMl6qCF0BI--00250_0_300,6.592,/localscratch/voxceleb1/wav/id03014/NNMl6qCF0BI/00250.wav,0,48000,id03014,True
1747384,id04076--z31cmfVNStw--00133_1500_1800,21.184,/localscratch/voxceleb1/wav/id04076/z31cmfVNStw/00133.wav,240000,288000,id04076,True
382335,id02252--bQN2h1iYHtA--00343_0_300,7.936,/localscratch/voxceleb1/wav/id02252/bQN2h1iYHtA/00343.wav,0,48000,id02252,True
1593062,id06857--DvjQfDWxC2s--00145_300_600,13.376,/localscratch/voxceleb1/wav/id06857/DvjQfDWxC2s/00145.wav,48000,96000,id06857,True
1551498,id00368--Vk1jg9k2dEY--00114_300_600,9.856,/localscratch/voxceleb1/wav/id00368/Vk1jg9k2dEY/00114.wav,48000,96000,id00368,True
2010451,id10812--I5ZloXyoJeU--00004_900_1200,13.8000625,/localscratch/voxceleb1/wav/id10812/I5ZloXyoJeU/00004.wav,144000,192000,id10812,True
901448,id10990--FT-BrQ1u7vs--00004_0_300,5.8000625,/localscratch/voxceleb1/wav/id10990/FT-BrQ1u7vs/00004.wav,0,48000,id10990,True
353657,id09186--6V3vyq6bMYE--00017_0_300,4.16,/localscratch/voxceleb1/wav/id09186/6V3vyq6bMYE/00017.wav,0,48000,id09186,True
2224267,id03351--OOPoj8wGXDE--00095_0_300,5.76,/localscratch/voxceleb1/wav/id03351/OOPoj8wGXDE/00095.wav,0,48000,id03351,True
917753,id10393--dTOyxqXd_5M--00001_300_600,8.3600625,/localscratch/voxceleb1/wav/id10393/dTOyxqXd_5M/00001.wav,48000,96000,id10393,True
869738,id08714--aMDlX6SRD18--00351_0_300,5.376,/localscratch/voxceleb1/wav/id08714/aMDlX6SRD18/00351.wav,0,48000,id08714,True
83952,id07637--IK-DvAyrBRg--00066_0_300,4.288,/localscratch/voxceleb1/wav/id07637/IK-DvAyrBRg/00066.wav,0,48000,id07637,True
171886,id00815--6pu-ALwVcgo--00006_0_300,4.608,/localscratch/voxceleb1/wav/id00815/6pu-ALwVcgo/00006.wav,0,48000,id00815,True
1849619,id06012--YxzmbbOzDWQ--00309_300_600,8.96,/localscratch/voxceleb1/wav/id06012/YxzmbbOzDWQ/00309.wav,48000,96000,id06012,True
1773878,id01232--MXtw-_SqSHs--00051_0_300,12.736,/localscratch/voxceleb1/wav/id01232/MXtw-_SqSHs/00051.wav,0,48000,id01232,True
1659783,id06222--NYGxP5ZCk7Q--00205_300_600,12.288,/localscratch/voxceleb1/wav/id06222/NYGxP5ZCk7Q/00205.wav,48000,96000,id06222,True
259221,id08699--JudNBfyseS0--00120_0_300,11.584,/localscratch/voxceleb1/wav/id08699/JudNBfyseS0/00120.wav,0,48000,id08699,True
2172259,id06607--ET4Szf87AV0--00086_0_300,15.424,/localscratch/voxceleb1/wav/id06607/ET4Szf87AV0/00086.wav,0,48000,id06607,True
271948,id04160--0Bk1lIHoG6I--00011_0_300,34.752,/localscratch/voxceleb1/wav/id04160/0Bk1lIHoG6I/00011.wav,0,48000,id04160,True
648360,id04081--RRhrUN7upMs--00393_300_600,12.8,/localscratch/voxceleb1/wav/id04081/RRhrUN7upMs/00393.wav,48000,96000,id04081,True
2019567,id02484--eKMXFInbriM--00179_0_300,12.864,/localscratch/voxceleb1/wav/id02484/eKMXFInbriM/00179.wav,0,48000,id02484,True
324285,id04644--moKUHEjxkrU--00415_0_300,5.568,/localscratch/voxceleb1/wav/id04644/moKUHEjxkrU/00415.wav,0,48000,id04644,True
955794,id11083--ltiC9NlMIDw--00030_600_900,13.6400625,/localscratch/voxceleb1/wav/id11083/ltiC9NlMIDw/00030.wav,96000,144000,id11083,True
118505,id08728--1srKywgFib0--00004_0_300,4.48,/localscratch/voxceleb1/wav/id08728/1srKywgFib0/00004.wav,0,48000,id08728,True
1444580,id10986--lFEBeMFuL_M--00093_0_300,6.0000625,/localscratch/voxceleb1/wav/id10986/lFEBeMFuL_M/00093.wav,0,48000,id10986,True
1439761,id04993--tTXeeI7UhX8--00093_0_300,4.096,/localscratch/voxceleb1/wav/id04993/tTXeeI7UhX8/00093.wav,0,48000,id04993,True
2087643,id10092--dJJxuy44DtU--00001_0_300,11.8000625,/localscratch/voxceleb1/wav/id10092/dJJxuy44DtU/00001.wav,0,48000,id10092,True
888587,id03800--Dd7gtwYN-QQ--00035_0_300,6.336,/localscratch/voxceleb1/wav/id03800/Dd7gtwYN-QQ/00035.wav,0,48000,id03800,True
1258010,id03444--wuKdNmVPyuQ--00234_600_900,10.24,/localscratch/voxceleb1/wav/id03444/wuKdNmVPyuQ/00234.wav,96000,144000,id03444,True
477648,id05295--vSXykuDrmXo--00318_600_900,9.472,/localscratch/voxceleb1/wav/id05295/vSXykuDrmXo/00318.wav,96000,144000,id05295,True
2185320,id02593--610WHOae6ro--00045_0_300,6.72,/localscratch/voxceleb1/wav/id02593/610WHOae6ro/00045.wav,0,48000,id02593,True
487562,id01976--HY-L9zi09-Q--00037_0_300,12.992,/localscratch/voxceleb1/wav/id01976/HY-L9zi09-Q/00037.wav,0,48000,id01976,True
1579184,id00584--Kz7GWeGW-i8--00120_300_600,8.768,/localscratch/voxceleb1/wav/id00584/Kz7GWeGW-i8/00120.wav,48000,96000,id00584,True
849560,id06952--3u8IE-pU5rg--00027_0_300,7.296,/localscratch/voxceleb1/wav/id06952/3u8IE-pU5rg/00027.wav,0,48000,id06952,True
634590,id01893--4838nSh38Ng--00010_300_600,13.824,/localscratch/voxceleb1/wav/id01893/4838nSh38Ng/00010.wav,48000,96000,id01893,True
438319,id01043--ayVrlX5PZr8--00107_4800_5100,54.848,/localscratch/voxceleb1/wav/id01043/ayVrlX5PZr8/00107.wav,768000,816000,id01043,True
789524,id01093--djWQxeZIo-U--00280_0_300,4.416,/localscratch/voxceleb1/wav/id01093/djWQxeZIo-U/00280.wav,0,48000,id01093,True
1264829,id04660--4bieSizI_u4--00060_1200_1500,19.648,/localscratch/voxceleb1/wav/id04660/4bieSizI_u4/00060.wav,192000,240000,id04660,True
2337931,id05141--QMtwSiDttHU--00132_0_300,21.696,/localscratch/voxceleb1/wav/id05141/QMtwSiDttHU/00132.wav,0,48000,id05141,True
2282124,id00236--neB5Seoxq84--00042_0_300,5.76,/localscratch/voxceleb1/wav/id00236/neB5Seoxq84/00042.wav,0,48000,id00236,True
58562,id04434--j-YOaKf1dGk--00038_0_300,7.168,/localscratch/voxceleb1/wav/id04434/j-YOaKf1dGk/00038.wav,0,48000,id04434,True
925594,id07664--TZp1qQBwWrE--00051_0_300,6.4,/localscratch/voxceleb1/wav/id07664/TZp1qQBwWrE/00051.wav,0,48000,id07664,True
1752330,id00175--OfvEDKazZ5w--00194_0_300,4.416,/localscratch/voxceleb1/wav/id00175/OfvEDKazZ5w/00194.wav,0,48000,id00175,True
1710859,id06472--N-94mXXBIaE--00102_0_300,4.736,/localscratch/voxceleb1/wav/id06472/N-94mXXBIaE/00102.wav,0,48000,id06472,True
1860575,id05042--gkCc1DaEB-g--00119_600_900,12.224,/localscratch/voxceleb1/wav/id05042/gkCc1DaEB-g/00119.wav,96000,144000,id05042,True
1070342,id07213--6pRcE22JrsA--00029_0_300,13.824,/localscratch/voxceleb1/wav/id07213/6pRcE22JrsA/00029.wav,0,48000,id07213,True
1446756,id04863--4AiOxWClk2A--00025_0_300,6.784,/localscratch/voxceleb1/wav/id04863/4AiOxWClk2A/00025.wav,0,48000,id04863,True
1510339,id08955--IhnFthcBGZM--00009_300_600,22.016,/localscratch/voxceleb1/wav/id08955/IhnFthcBGZM/00009.wav,48000,96000,id08955,True
1943147,id01355--iUgYT55TJWs--00311_900_1200,13.632,/localscratch/voxceleb1/wav/id01355/iUgYT55TJWs/00311.wav,144000,192000,id01355,True
1964912,id03932--VkZf0OfNNJA--00197_0_300,7.424,/localscratch/voxceleb1/wav/id03932/VkZf0OfNNJA/00197.wav,0,48000,id03932,True
1509739,id09192--TSN7IlwLTMo--00076_600_900,14.4,/localscratch/voxceleb1/wav/id09192/TSN7IlwLTMo/00076.wav,96000,144000,id09192,True
142557,id08760--MajVeb6o8m8--00109_600_900,9.856,/localscratch/voxceleb1/wav/id08760/MajVeb6o8m8/00109.wav,96000,144000,id08760,True
1127721,id03927--6zGjnhYyObM--00005_0_300,4.608,/localscratch/voxceleb1/wav/id03927/6zGjnhYyObM/00005.wav,0,48000,id03927,True
829476,id10397--nTtc-gjLmR0--00001_300_600,6.1200625,/localscratch/voxceleb1/wav/id10397/nTtc-gjLmR0/00001.wav,48000,96000,id10397,True
138891,id08065--AGq0sAn9WRQ--00087_300_600,6.976,/localscratch/voxceleb1/wav/id08065/AGq0sAn9WRQ/00087.wav,48000,96000,id08065,True
1302539,id08022--UuPxNAicP1Q--00224_600_900,22.4,/localscratch/voxceleb1/wav/id08022/UuPxNAicP1Q/00224.wav,96000,144000,id08022,True
204216,id00888--kgHVIoey2tA--00343_0_300,9.792,/localscratch/voxceleb1/wav/id00888/kgHVIoey2tA/00343.wav,0,48000,id00888,True
1943685,id04427--bw4fDPPP7H8--00230_3600_3900,54.784,/localscratch/voxceleb1/wav/id04427/bw4fDPPP7H8/00230.wav,576000,624000,id04427,True
1079592,id07086--tBtWK21dkHI--00147_0_300,7.04,/localscratch/voxceleb1/wav/id07086/tBtWK21dkHI/00147.wav,0,48000,id07086,True
1519179,id04969--EdLFD2fy75k--00073_0_300,4.48,/localscratch/voxceleb1/wav/id04969/EdLFD2fy75k/00073.wav,0,48000,id04969,True
1824259,id03215--X6epVPLs2TQ--00281_0_300,8.896,/localscratch/voxceleb1/wav/id03215/X6epVPLs2TQ/00281.wav,0,48000,id03215,True
1888632,id01040--AFxCBFfcLKo--00062_0_300,5.376,/localscratch/voxceleb1/wav/id01040/AFxCBFfcLKo/00062.wav,0,48000,id01040,True
845008,id05726--PMoZZCvXVAU--00154_300_600,25.216,/localscratch/voxceleb1/wav/id05726/PMoZZCvXVAU/00154.wav,48000,96000,id05726,True
1672047,id04404--hRcEAF9c0A0--00369_0_300,5.248,/localscratch/voxceleb1/wav/id04404/hRcEAF9c0A0/00369.wav,0,48000,id04404,True
1802938,id01823--5TDgZ1iQ7Xo--00021_0_300,7.104,/localscratch/voxceleb1/wav/id01823/5TDgZ1iQ7Xo/00021.wav,0,48000,id01823,True
703513,id05993--MIYxKCal5pY--00135_2400_2700,35.456,/localscratch/voxceleb1/wav/id05993/MIYxKCal5pY/00135.wav,384000,432000,id05993,True
1319405,id04024--A9-0fTGVulc--00061_300_600,7.424,/localscratch/voxceleb1/wav/id04024/A9-0fTGVulc/00061.wav,48000,96000,id04024,True
161863,id05198--wFbF3hGn2l4--00265_600_900,15.808,/localscratch/voxceleb1/wav/id05198/wFbF3hGn2l4/00265.wav,96000,144000,id05198,True
1902623,id03893--_kEwFzfxYuA--00080_300_600,6.848,/localscratch/voxceleb1/wav/id03893/_kEwFzfxYuA/00080.wav,48000,96000,id03893,True
957341,id07741--c0EjDz1j9RQ--00365_0_300,5.184,/localscratch/voxceleb1/wav/id07741/c0EjDz1j9RQ/00365.wav,0,48000,id07741,True
1235976,id04844--RyhotlvaOfg--00142_0_300,4.224,/localscratch/voxceleb1/wav/id04844/RyhotlvaOfg/00142.wav,0,48000,id04844,True
2336914,id00058--70LNMjsQGuM--00043_0_300,4.48,/localscratch/voxceleb1/wav/id00058/70LNMjsQGuM/00043.wav,0,48000,id00058,True
311141,id05438--qzTEmVWlEP4--00322_0_300,7.104,/localscratch/voxceleb1/wav/id05438/qzTEmVWlEP4/00322.wav,0,48000,id05438,True
121583,id10719--Mw3T9_i3t9U--00004_900_1200,17.2000625,/localscratch/voxceleb1/wav/id10719/Mw3T9_i3t9U/00004.wav,144000,192000,id10719,True
1368628,id06471--_ZRFVCmOwNM--00189_1500_1800,30.976,/localscratch/voxceleb1/wav/id06471/_ZRFVCmOwNM/00189.wav,240000,288000,id06471,True
2062483,id10425--4HMR-DEO8WE--00006_300_600,7.7200625,/localscratch/voxceleb1/wav/id10425/4HMR-DEO8WE/00006.wav,48000,96000,id10425,True
768466,id07478--E8UyXmUbsS4--00074_0_300,4.032,/localscratch/voxceleb1/wav/id07478/E8UyXmUbsS4/00074.wav,0,48000,id07478,True
2053392,id02566--nDPKxgGr0uI--00099_0_300,11.264,/localscratch/voxceleb1/wav/id02566/nDPKxgGr0uI/00099.wav,0,48000,id02566,True
